#,Channel,TMT1_126,TMT1_127,TMT1_128,TMT1_129,TMT1_130,TMT1_131,TMT10_126,TMT10_127,TMT10_128,TMT10_129,TMT10_130,TMT10_131,TMT11_127,TMT11_128,TMT11_129,TMT11_130,TMT11_131,TMT12_127,TMT12_128,TMT12_129,TMT12_130,TMT12_131,TMT2_126,TMT2_127,TMT2_128,TMT2_129,TMT2_130,TMT2_131,TMT3_126,TMT3_127,TMT3_128,TMT3_129,TMT3_130,TMT3_131,TMT4_126,TMT4_127,TMT4_128,TMT4_129,TMT4_130,TMT4_131,TMT5_126,TMT5_127,TMT5_128,TMT5_129,TMT5_130,TMT5_131,TMT6_126,TMT6_127,TMT6_128,TMT6_129,TMT6_130,TMT6_131,TMT7_126,TMT7_127,TMT7_128,TMT7_129,TMT7_130,TMT7_131,TMT8_126,TMT8_127,TMT8_128,TMT8_129,TMT8_130,TMT8_131,TMT9_126,TMT9_127,TMT9_128,TMT9_129,TMT9_130,TMT9_131,Tissue,Ome,Species
1203,FA98A_HUMAN,-0.051501728,0.007432311,0.058028305,0.014700891,0.122490017,0.013106242,-0.009384288,0.040878056,-0.040878056,-0.006718736,-0.060525448,0.034335027,-0.039055049,0.061594862,-0.245964258,0.085367411,-0.002307068,-0.117360314,0,0,0,0.080221287,-0.032111184,-0.185316776,0.026429038,-0.016634205,0.0313269,0.029966829,0.03226024,-0.1597667,-0.004316528,0.01862812,0.01800039,0.06881403,0.075323203,-0.02162232,0.000263836,0.040523694,-0.026540628,-0.013286881,0.010395749,-0.12643144,0.016303652,0.009203299,0.000999079,0.0618609,0.211852497,-0.178719041,0.022841719,0.00027519,-0.022318061,0.051047703,0.023253598,-0.087814825,-0.073083614,-0.023253598,0.175204828,-0.009806523,-0.02266986,0.015370747,-0.147036729,0.058862076,0.053362722,0.014337035,-0.042796089,-0.03405035,0.058933781,-0.020007899,-0.040705241,0.051942942,SKM,PROT,HUMAN
1204,FA98B_HUMAN,-0.050039251,0.002228211,0.120174648,0.043153703,0.011569239,-0.011569239,-0.041090265,0.017363911,0.026996249,0.061540209,-0.049459273,-0.151217319,0.074393992,-0.033370792,-0.015495413,0.11432025,-0.376570195,-0.06214298,0.08496981,0.01811783,0.08724262,-0.05059225,0.128957743,0.017953474,-0.041238153,0.085095287,-0.050978162,0.024110655,0.04571145,0.08263889,-0.01302902,-0.004496648,-0.02888689,-0.07712804,-0.078563243,-0.016877754,-0.00659566,0.120548704,0.062174848,-0.154687512,0.010672177,0.040816589,0.16980482,-0.016809817,-0.062092352,-0.165073479,-0.000373419,0.013895225,-0.029806568,-0.010184384,-0.027932127,0.059588752,-0.010651036,0.072969929,0.11245941,0.010651036,-0.160371775,-0.145172679,-0.140307722,-0.047056757,-0.063725354,0.167619817,0.058472724,0.024417496,0.043990627,-0.05461216,-0.025646632,0.025646632,0.123693241,-0.155572836,SKM,PROT,HUMAN
1205,FAAA_HUMAN,0.043750519,0.015572418,0.07354551,-0.045779176,-0.102191112,-0.044676215,-0.098979116,0.396698315,-0.040488999,-0.038710307,0.063529628,-0.005538502,0.014246395,0,0,-0.055410394,0,0,-0.076380342,0.042733178,-0.022042929,0.092487881,0.155819607,0.036410994,-0.120615388,0.003082637,-0.146225294,0.021408606,0.002898184,-0.002074978,0.032855687,0.12214271,-0.057002059,-0.090910861,-0.02132789,-0.052117073,-0.066138218,0.101169373,0.031620039,-0.020854143,0.106499283,-0.356980944,-0.017598945,0.033376779,0.002630112,-0.011371659,-0.006791836,0.035117973,-0.051989341,-0.106308304,-0.016924937,0.048112138,0.053439696,-0.032751379,-0.04713599,-0.046789992,0.004072818,0.03637765,-0.049287453,0.033357241,-0.032053081,0.198189939,-0.141036583,0.004539792,0.098289724,-0.107931702,-0.056354689,0.017224173,-0.178072975,0.271218924,SKM,PROT,HUMAN
1206,FAAH1_HUMAN,-0.4526423,-0.2948309,0.2948309,0.4849698,0.3256843,-1.52568,-0.016290405,0.091124282,0.19528773,0.115247726,-0.159205142,-0.491632615,0.851139793,-0.037721639,-0.153096673,0.584845064,-0.305073012,0,0.1850367,-0.2271898,0.2150189,-0.3698522,-0.032311141,0.673558905,-0.054816396,0.046144673,0.08705159,-0.614632998,-0.02557537,0.2961322,-0.1745681,0.00096997,0.3809977,-0.6815088,NA,NA,NA,NA,NA,NA,0.1618676,-0.03000492,0.1415071,0.04043401,-0.2357764,-0.3816435,NA,NA,NA,NA,NA,NA,-0.1171333,0.5499276,0.5155652,-0.01543182,-0.1175558,-0.1552367,0.030077006,0.441580196,-0.048675685,0.098456442,0.015446625,-0.496582233,-0.584450376,0.068421064,0.098674223,-0.010111607,0.032647418,-0.522239815,SKM,PROT,HUMAN
1207,FABD_HUMAN,-0.164083903,0.122721959,-0.114528893,-0.040219501,-0.058087691,0.08973638,-0.01870648,-0.01650216,0.163273,0.01650216,-0.2492319,0.053524,-0.013591888,0,0.171685016,0.108354277,-0.142687876,0,-0.06028653,0,-0.01928236,0.0290048,-0.085122323,0.226276952,-0.084354229,-0.061119223,-0.100359742,0.014405877,-0.0410248,0.1025415,-0.2765798,0.0410248,-0.1420903,0.03723502,-0.080040875,0.049813284,-0.057101498,0.03502127,0.042858586,-0.03502127,-0.2093776,-0.005744637,0.04593257,0.1010232,-0.001507537,0.09901274,-0.033755956,-0.182085394,0.190858647,-0.040293239,0.004641785,0.05270947,-0.03329981,-0.37082,0.04663735,0.03329981,-0.2225329,0.05921014,0.03678646,-0.02075484,-0.1560719,-0.07579212,0.263958,-0.008551781,-0.048987723,0.320197284,0.088499432,-0.167997747,-0.231048834,0.097685599,SKM,PROT,HUMAN
1208,FABP4_HUMAN,0.337794387,-0.281398789,0.503330516,0.073297844,-0.318766914,-0.158187262,-0.02518963,-0.070266553,0.092562417,0.014259994,0.280026037,-0.360302615,-0.10195257,0,0.632712311,0.241091823,-0.350760233,0,0.391034241,0.867408272,-0.224671062,-0.159495466,0.056212852,1.049369023,-0.296549349,0.168831256,-0.060910403,-0.236021729,-0.068499123,0.10808529,0.421465313,-0.048656198,0.069646261,-0.275978645,0.05162177,-0.016311241,-0.267474423,0.386464834,0.019071012,-0.28345001,0.007460411,-0.159830377,0.657890824,0.275726025,-0.130773603,-0.304128084,-0.031424211,-0.424241105,0.327295941,0.372566938,0.087121887,-0.254042073,0.128668255,-0.025455754,0.957985581,0.041662904,-0.229023131,-0.318663592,0.355179132,-0.061085183,-0.028683994,0.325693341,-0.060924508,-0.258298222,-0.080290303,-0.051469092,0.09048977,0.929372248,7.70E-05,-0.209818594,SKM,PROT,HUMAN
1209,FABP5_HUMAN,0.1445687,-0.1191262,-0.007332553,0.1060032,-0.2870624,0.007332553,0.335043971,-0.242861795,0.440796287,-0.000613264,-0.252851266,-0.02190281,0,-0.145737303,0,0.361440946,-0.20260359,-0.207690589,0,0.028499802,0.48885006,-0.39531916,-0.464731921,0.238729794,-0.408270805,0.113035984,0.070365724,-0.070365724,0.05686463,-0.08504478,-0.1323543,-0.06194083,0.1675222,0.267564,0.052686586,-0.061461739,0.075474624,0.196896953,-0.023397683,-0.378081387,0.1802334,-0.1166602,-0.02225787,0.1889723,-0.02416145,-0.3319465,0.246165346,-0.040552651,-0.570596687,-0.378366439,0.36732083,-0.036463862,-0.083000084,-0.265997383,0.350185902,0.189658687,0.047270178,-0.300524527,0.223014754,-0.092311472,-0.180426249,0.029848859,0.155444978,0.006436059,0.031434396,0.024789851,0.183115569,-0.009894171,-0.21856312,-0.056119786,SKM,PROT,HUMAN
1210,FABPH_HUMAN,0.320880489,0.067943668,-0.530677606,-0.0034952,-0.236704246,0.06499335,0.516860507,-0.144099609,0.185695752,0.015343807,-0.698802248,-0.046240073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166791186,-0.120570808,0.033249811,-0.167604121,-0.084151069,0.345488548,0.261944008,-0.217977583,-0.276248815,0.066151272,-0.065192703,0.205738911,NA,NA,NA,NA,NA,NA,0.38367517,-0.320187061,-0.119752938,0.099327976,-0.225273902,0.308616912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
1211,FACE1_HUMAN,0.2836447,-0.1174098,-0.03511691,0.01666947,-0.01214637,-0.278527,-0.09430834,0.08215138,-0.00855265,0.09646401,0.1872374,-0.1360627,0,-0.116531519,0.331124843,0.187512342,-0.452821775,0.2122672,0.1963862,-0.08238407,0,-0.2432952,0.2897445,0.2518018,-0.2060065,-0.02511152,-0.05538654,-0.09447435,0.08074906,-0.05442813,0.06951598,0.04871863,0.02355162,-0.2531882,-0.039970378,0.229808131,0.039970378,-0.002250307,0.071902385,-0.207136,-0.1184367,0.02779383,0.1685881,0.09188978,-0.02779383,-0.1724867,0.137896278,-0.1099878,0.272266657,-0.150617978,-0.001572605,-0.045383136,-0.06132833,0.005144383,0.1531699,-0.08087562,0.1203659,-0.1954929,-0.0275617,-0.06950324,-0.2198529,0.1632662,0.2670101,0.002837444,-0.101734848,0.004491101,0.082268281,-0.036040873,0.194338386,-0.145527885,SKM,PROT,HUMAN
1212,FAD1_HUMAN,0.127002278,0.087358794,-0.138059259,-0.169245309,-0.031490241,-0.035285454,-0.065224779,0.02912615,0.149195587,0.058069144,-0.425061277,-0.073591572,-0.017745103,0,0,0,0,-0.1366663,0.07716687,0.1102279,-0.003522432,0.06302916,-0.048038075,0.103387685,-0.046567823,0.018558122,-0.037244451,-0.043492311,0.081921172,-0.192955162,-0.058186297,0.417990777,-0.01119403,-0.141604001,-0.085585954,-0.097033928,0.067849965,0.060354597,-0.09211701,0.045137249,-0.125909447,-0.066784805,-0.022479502,0.455323282,0.062800891,0.008696123,-0.056287995,-0.034529383,0.073123565,0.016531668,-0.064458104,0.056287995,0.074372334,-0.366448682,-0.054346862,0.015809869,0.032662834,0.010395661,0.103559016,-0.142262566,-0.056609568,0.015104124,-0.052436202,0.227359235,-0.049505027,0.049191014,0.226904919,-0.069527021,-0.201769005,0.02150573,SKM,PROT,HUMAN
1213,FAF1_HUMAN,-0.029548789,0.012288914,-0.00119061,0.0185045,0.089356148,-0.121537319,-0.109677902,0.44273235,-0.009098216,0.023789184,-0.006811309,-0.033746273,-0.145183353,-0.04527821,0.0417197,0,0.058251725,-0.095535817,0.04001347,0,0,0.091544784,0.012543609,0.023716752,-0.023716752,0.049258229,-0.0262858,-0.056369172,0.044385423,-0.069574314,0.028043758,0.037923289,0.038697899,-0.063951255,0.036283587,-0.009844282,-0.021590208,0.020718433,0.007533948,-0.011959572,0.055667112,-0.105751701,0.018429809,0.105012995,-0.042777256,-0.033517544,-0.077425479,-0.073596204,0.263393007,-0.003079756,-0.103671026,0.087924879,-0.003177016,-0.031777226,0.041146645,0.01341124,-0.095790157,0.044179514,0.056880748,-0.07189237,-0.050755262,0.041595412,-0.026335688,0.000312166,-0.018734018,-0.037442833,0.12602602,-0.051228024,-0.013521781,0.02227403,SKM,PROT,HUMAN
1214,FAH2A_HUMAN,0.020834788,-0.053469651,-0.029652696,-0.027384813,0.034439443,-0.034607736,0.038115091,0.003302436,0.108136371,-0.019011732,-0.18700773,0.015102896,-0.018069911,-0.032940125,-0.020452627,-0.050583542,0.405755518,0,0,0.080545022,-0.037838204,0,-0.0986196,0.07755613,-0.09987088,0.2446979,-0.1637181,0.04631928,0.179927366,-0.036228802,-0.252038234,0.288583224,-0.196297835,-0.030474233,0.09029039,-0.001841582,0.03037193,-0.3993736,-0.1217401,0.001841582,-0.04466591,-0.1784393,0.01484518,0.1813787,0.09287298,-0.165677,-0.08221005,-0.8888076,0.003682989,-0.4362606,0.1688724,0.1106376,0.062437486,-0.232554852,-0.062437486,0.027764907,-0.011091837,0.266948429,0.001561154,0.036495437,-0.384714712,0.117907738,-0.049615719,0.078523268,-0.059160131,0.059160131,0.086122806,-0.104891442,-0.193773609,0.048541742,SKM,PROT,HUMAN
1215,FAHD1_HUMAN,0.072600995,-0.33503511,0.124733794,0.025999373,-0.011467105,-0.063867294,0.250056748,0.032332648,0.049558552,-0.131467067,-0.072039569,-0.064854091,0,-0.087750099,0.279439376,0.360848219,-0.271746456,0,-0.070949875,0.309527833,-0.076119531,0,-0.144638079,0.167274264,-0.024562319,0.050070044,0.094742236,-0.14137166,0.163914863,-0.0699603,-0.052252247,-0.023110857,0.052252247,-0.057874062,0.206737058,-0.158413528,0.015363608,-0.02676615,0.025138432,-0.134900028,-0.064054501,-0.038139461,-0.012048216,0.193566881,0.060544529,-0.016345349,-0.029853997,-0.095657572,0.189552065,0.022031771,-0.007060737,0.003358398,-0.024805973,-0.254757165,0.195075095,0.076959925,0.047658513,-0.10084476,-0.009890091,0.085192252,-0.058326183,0.085666269,-0.095608006,0.003043044,-0.037515194,0.192694827,0.024278953,-0.023056847,-0.169482187,0.065090821,SKM,PROT,HUMAN
1216,FAK1_HUMAN,0.289416117,-0.174706063,-0.053322968,-0.012561704,0.165854505,-0.098851263,NA,NA,NA,NA,NA,NA,0.032658544,-0.049146226,-0.099308009,-0.093079447,0.263755996,-0.1983535,0.3182773,0,0,0.1862894,-0.010459541,0.015984862,-0.073630527,0.055485083,-0.00208116,-0.026259974,-0.1345665,-0.1395773,0.3075551,0.06558829,0.001728374,-0.001728374,-0.1154883,-0.0917447,-0.1814581,0.0313944,0.1263933,-0.03696476,-0.04000952,-0.0185248,-0.05367076,0.03877566,0.0185248,0.000882046,-0.137807556,-0.153715785,0.039007117,-0.01521164,0.017571389,0.174755766,0.1228542,-0.05293011,-0.02163067,-0.07125732,0.01356893,0.07125732,-0.036261718,0.004655632,-0.155722802,0.122241722,-0.035445782,0.142476908,0.003835864,-0.003835864,-0.023891794,0.06255637,-0.004045037,0.003537138,SKM,PROT,HUMAN
1217,FAM3C_HUMAN,0.0706072,-0.1542174,-0.0706072,-0.2159852,0.4694895,0.01017279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142566,0.1572557,-0.07688063,0,0.3531198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049247933,-0.057194364,0.067858971,0.022973004,-0.035950639,-0.147893185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256296,-0.02385358,-0.08002603,-0.06813578,0.009254907,0.4045556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
1218,FAN_HUMAN,-0.306353644,0.096457436,0.012519388,0.2561742,-0.012519388,-0.080089851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1616365,0.3165181,-0.04902576,0.04975899,-0.009435201,-0.04999097,0.112425,0.01476947,0.003956394,-0.003956394,-0.08702839,-0.2072925,NA,NA,NA,NA,NA,NA,0.04649792,0.1376576,-0.04940388,0.01103716,-0.1439899,0.04375157,-0.4247836,-0.05533973,-0.1668663,0.1643133,0.06568239,0.1084127,-0.1637966,0.2003556,0.1093362,-0.265547,0.1291311,-0.5422948,SKM,PROT,HUMAN
1219,FAS_HUMAN,-0.061487364,-0.076069222,0.486296955,-0.171056788,0.461710547,-0.061441423,-0.416161405,0.958337839,-0.08677214,0.028070435,0.284446743,-0.043857301,0.094222279,-0.236984487,-0.197205769,0.311390963,0,-0.444842661,0.15433242,0.77136196,-0.022695188,-0.003534671,0.175593289,1.166461823,-0.105244178,-0.176964263,0.017306555,-0.146342794,-0.043378139,0.048625747,1.137444089,0.029425821,-0.232224512,-0.166199599,-0.066547497,-0.020665527,-0.176362319,0.722963213,0.075823692,-0.008050236,-0.010194439,-0.135861241,1.143893122,0.406214279,-0.175628927,0.002182539,-0.131589868,0.003843331,0.426282829,1.354777832,-0.327926954,-0.107010344,0.07940698,0.170169445,0.688067767,-0.19068016,-0.148835076,-0.131391437,-0.510514391,-0.044011534,0.389937701,0.127122224,-0.016111139,-0.062205758,-0.132351193,-0.264391103,0.105060842,0.835947159,-0.03033355,0.057231426,SKM,PROT,HUMAN
1220,FBLN1_HUMAN,0.042372537,-0.189039845,0.193238737,-0.140947097,0.182189981,-0.022456008,0.01303291,0.1723465,-0.1177633,0.1199394,-0.03939662,-0.009388117,0.014952307,-0.370230198,0,0.001713215,-0.188178732,0,0.26720786,-0.441635143,0,-0.195631995,-0.056587396,0.267557747,-0.054596025,-0.12090034,0.207084939,0.023634524,-0.018278319,-0.068724627,0.820203543,-0.070027549,-0.054650021,0.056201567,-0.057242686,-0.055911673,-0.077287975,0.068052029,0.447397971,-0.068052029,0.318298345,-0.187378576,0.328983313,-0.102308397,-0.07856313,0.017559908,-0.031186836,-0.045457798,0.347183879,0.27222865,-0.032973957,-0.095814686,-0.2031952,0.1230143,0.5303848,-0.0654686,0.06102201,-0.1988031,-0.439081261,0.134654861,0.322337411,0.32430398,-0.157110604,-0.138165764,0.03359185,-0.493947599,-0.151768106,0.157735546,0.342216385,-0.012889712,SKM,PROT,HUMAN
1221,FBLN2_HUMAN,-0.506688803,0.197816455,-0.290738711,0.125352388,-0.049117545,0.2598851,-0.171371864,-0.479542676,-0.233796998,0.508097884,0.103309592,0.068354288,0,0,0,-0.533958325,0.272403596,0,0.238906946,0,-0.168307581,0,0.168361076,0.082422716,-0.204259144,-0.025384515,-0.007294979,-0.015151723,0.067427764,-0.083328144,0.174546967,-0.057507845,-0.017231884,-0.0545025,-0.223187867,0.207526179,0.04772525,-0.171424922,0.263133934,-0.005264609,0.080736757,-0.122988082,0.069829538,0.013722987,0.013422279,-0.046102883,-0.04575238,0.061557142,-0.247167674,-0.06251252,-0.054811492,0.095987117,-0.187538958,-0.024755232,0.164847824,-0.004304473,0.010923657,0.038270116,-0.220579065,0.143449602,-0.145240665,0.355398368,-0.546814963,0.314236462,-0.064723303,-0.168860239,-0.206551067,0.146105607,0.151444302,0.168860239,SKM,PROT,HUMAN
1222,FBLN3_HUMAN,-0.08895401,0.339961,-0.3001538,-0.1038441,0.08895401,0.8934084,-0.319358491,0.382166644,-0.067155251,0.306534259,-0.209520409,0.164945713,0.199085639,-0.323047765,0.055812744,0,-0.032563374,0,0.1088663,-0.3104472,0,-0.7006706,0.20959182,-0.078333921,0.045177066,0.220420989,-0.307961645,-0.096690169,-0.01314783,0.03432741,0.352498,0.1107356,-0.05802644,-0.03432741,-0.183551318,0.043301015,-0.03495972,0.128782625,0.313540693,-0.372914976,0.01003585,-0.2332946,0.06708646,0.3777442,0.02015634,-0.2208228,0.207511409,-0.413220377,0.201671566,-0.130491307,-0.147408795,0.023870046,NA,NA,NA,NA,NA,NA,-0.239252819,-0.089030414,-0.075357172,0.246341779,-0.016270519,0.131827474,0.004094593,-0.1459308,-0.074621858,0.102895208,0.262029386,-0.108323572,SKM,PROT,HUMAN
